"","col"
"Stephanie Gilmore",5
"Sally Fitzgibbons",1
"Carissa Moore",3
"Tyler Wright",9
"Courtney Conlogue",5
"Malia Manuel",9
"Lakey Peterson",9
"Laura Enever",5
"Coco Ho",2
"Paige Hareb",13
"Rebecca Woods",9
"Pauline Ado",5
"Sage Erickson",13
"Sarah Mason",13
"Justine Dupont",13
"Jacqueline Silva",13
