"","col"
"Carissa Moore",3
"Tyler Wright",2
"Sally Fitzgibbons",1
"Courtney Conlogue",5
"Stephanie Gilmore",5
"Coco Ho",9
"Lakey Peterson",3
"Bianca Buitendag",13
"Pauline Ado",5
"Laura Enever",13
"Alana Blanchard",9
"Paige Hareb",13
"Malia Manuel",9
"Sage Erickson",5
"Silvana Lima",13
"Rebecca Woods",13
"Sofia Mulanovich",9
