"","col"
"Stephanie Gilmore",1
"Sally Fitzgibbons",3
"Carissa Moore",9
"Silvana Lima",5
"Sofia Mulanovich",2
"Chelsea Hedges",3
"Coco Ho",5
"Melanie Bartels",5
"Paige Hareb",9
"Rebecca Woods",5
"Claire Bevilacqua",9
"Lee-Ann Curren",9
"Rosy Hodge",9
"Jessi Miley-Dyer",9
"Bruna Schmitz",1
"Nikita Robb",9
"Amee Donohoe",1
