"","col"
"Carissa Moore",1
"Tyler Wright",3
"Sally Fitzgibbons",5
"Courtney Conlogue",2
"Stephanie Gilmore",9
"Coco Ho",5
"Lakey Peterson",9
"Bianca Buitendag",5
"Pauline Ado",3
"Laura Enever",5
"Alana Blanchard",9
"Paige Hareb",13
"Malia Manuel",13
"Sage Erickson",13
"Silvana Lima",9
"Rebecca Woods",13
"Sofia Mulanovich",13
